3244490	Аз съм собственик на този магазин.
3244492	Аз притежавам тази собственост.
3244493	Аз притежавам това място.
3244494	Притежавам яхта.
3244495	Притежавам 30 акра земя на около 3 мили извън града.
3244496	Не знам как Том е получил работата си.
3244528	Тя пресече улицата.
3244529	Дължах на Том пари за едни неща, които той беше купил за мен.
3244531	Дължа доста пари.
3244532	Дочух вашия разговор.
3244533	Дочух разговора ти с Том.
3244534	Чух Том и Мери да си говорят.
3244551	Трябва да нося тази вратовръзка по-често. Днес ми направиха доста комплименти.
3244553	Аз би трябвало да знам, нали?
3244569	Поръчах ти питие.
3244585	Поръчах си твърде много неща. Не мисля, че ще мога да изям всичко.
3244588	Отворих вратата и я задържах отворена за Мери.
3244594	Направих си чекова сметка.
3245416	Пепелникът беше пълен догоре с фасове.
3246849	Зъболекарят каза, че имам пулпит.
3247722	Венците ми са подути.
3247723	Тече ми гной от венците.
3247724	Кървят ли ти венците?
3247726	Кървят ми венците.
3247731	Имате инфекция на венеца.
3247733	Мисля, че са ми възпалени венците.
3247734	Венците Ви са в лошо състояние.
3247741	Тя украси тетрадката си с хартийки от дъвки, така че корицата цялата блестеше.
3247743	Венците ми кървят всеки път, когато ползвам конец за зъби.
3247744	Имаш ли някаква дъвка?
3247749	Върху подметката на едната обувка на Том имаше залепнала дъвка.
3247751	Том дъвче дъвка.
3247753	Не се притеснявайте, Г-н Президент: с толкова лоши венци, тя едва ли даже ИМА зъби.
3247755	Ако имаш дъвка в устата си, изплюй я.
3247757	Том си изплю дъвката.
3247771	Нямам никакви кариеси.
3250526	Ние не сме глупаци.
3250527	Имаме среща.
3250528	Къде е кучето?
3250529	Къде е ключът?
3250530	Ще съжаляваш.
3250533	Ще го намериш.
3250536	Тече ти кръв.
3250538	Буксуваш.
3250539	Ти си в шок.
3250540	Ти си ми враг.
3250547	Ей сега.
3250548	Аз ще почистя.
3250550	Аз ще направя останалото.
3250551	Ще се погрижа да стане.
3250552	Ще го преживея.
3250553	Ще отида да намеря Том.
3250554	Ще отида да донеса малко.
3250556	Ще отида да го взема.
3250557	Ще отида да ги взема.
3250558	Аз ще тръгна нататък.
3250561	Вече съм пълнолетен.
3250563	Закъснях с един час.
3250564	В хотела съм.
3250565	В къщата съм.
3250566	Пека пай.
3250567	Върша си работата.
3250569	Приключих с това.
3250571	Сега го оправям.
3250572	Аз съм от ФБР.
3250580	Радвам се, че мога да помогна.
3250581	Не съм виновен аз.
3250583	Не съм неин тип.
3250584	Аз не съм като Том.
3250585	Не взимам наркотици.
3250586	Не съм толкова смел.
3250588	Още не съм сигурен.
3250590	Утре тръгвам.
3250593	На мен не ми пречи.
3250594	Свършиха ми идеите.
3250595	Загубил съм форма.
3250597	Не беше шега.
3250598	Това ще бъде някакво начало.
3250599	Вече е почти обяд.
3250600	Мина една седмица оттогава.
3250601	Красиво, нали?
3250602	Беше страшно, нали?
3250603	Да ходиш на училище не е забавно.
3250606	Това е една голяма лъжа.
3250608	Те не говориха.
3250610	Те са братя.
3250611	Ще ни липсваш.
3250616	Ти си голямо момче.
3250621	Ти се провали.
3250623	Ти си побъркан.
3250624	Ти си чудовище.
3250626	Ти си проблем.
3250627	Вие всички сте глупаци.
3250628	Ти си човек на изкуството.
3250637	Влязъл си в печеливша серия.
3250641	Аз бих ти казал "Давай!"
3250643	Ще поканя Мери да излезем.
3250644	Ще се справя.
3250647	Тук ще ми бъде добре.
3250649	Сега тръгвам.
3250650	Скоро ще съм вкъщи.
3250652	Ще бъда в колата си.
3250653	Ще си бъда в лабораторията.
3250655	Ще бъда отпред.
3250656	Ще съм тук.
3250659	Ще ти донеса още.
3250660	Ще отида да проверя.
3250661	Ще отида сам.
3250663	Сега веднага ще отида.
3250665	Ще ти помогна.
3250666	Ще се скрия тук вътре.
3250668	Ще ти платя.
3250669	Ще ти платя добре.
3250670	Ще отида с колелото.
3250672	Ще кажа, че аз съм го направил.
3250675	Съвсем сама съм.
3250677	Сега съм добре.
3250678	Аз съм почти на трийсет.
3250679	Вече се захванах.
3250680	Аз съм стар приятел.
3250682	Аз съм единствено дете.
3250683	Наясно съм с това.
3250684	Изпълнявам си задълженията.
3250685	Започвам да се уморявам.
3250688	Просто съм толкова уморен.
3250693	Яд ме е на себе си.
3250694	Не съм побъркана.
3250696	Не съм пациент.
3250697	Не се отказвам лесно.
3250698	Не съм турист.
3250700	Не съм предател.
3250702	Не бързам.
3250703	Аз съм на страната на Том.
3250704	Готов съм да говоря.
3250705	Съжалявам, че попитах.
3250706	Май съм щастлив.
3250708	Уморих се от това.
3250709	Аз съм партньорът на Том.
3250710	Това не е тайна.
3250711	Това не е заплаха.
3250713	Не беше парти.
3250717	Ние сме добър екип.
3250718	Грози ни заплаха.
3250719	Всички ние чакаме.
3250720	Ние не бързаме.
3250721	На позиция сме.
3250722	Ние сме нови в града.
3250723	Какви са фактите?
3250724	Какви са условията?
3250725	Не беше забавен.
3250730	Невъзможен си.
3250732	Седнал си ми на мястото.
3250736	Пречиш.
3250739	Отново закъсняваш.
3250740	Стоиш на моя земя.
3250742	Грешиш, Том.
3250743	Как върви училището?
3250746	Тогава не бях болен.
3250750	Това не ми беше казано.
3250751	Иска ми се да бях мъртъв.
3250754	Ще бъда на бюрото си.
3250756	Ще бъда в кабинета си.
3250758	Ако ти трябва нещо, ще бъда в офиса си.
3251565	Говориш несвързано.
3251567	Сам си.
3251570	Иска ми се да го бях знаел.
3251574	Няма да ти помогна.
3251584	Аз не бих го направил.
3251591	Аз щях да кажа "не".
3251593	С удоволствие бих останал.
3251598	Ще те подкрепя.
3251619	Ще мина по-късно.
3251620	Ще бъда наказан.
3251679	"Като си уморен, защо не отидеш да спиш" "Защото ако си легна сега, ще се събудя твърде рано."
3251684	Къде мислиш да отидеш за ваканцията?
3251687	Мисля да отида на кино.
3251694	Не искам да ходя, ако ти не дойдеш с мене.
3251696	Мислиш ли да ходиш някъде това лято?
3251721	Мислиш ли да ходиш в Токио утре?
3251729	Качи се горе и си лягай.
3251811	Мисля да се връщам вкъщи.
3251812	Не мисля да ходя на празненството.
3251818	Първо ще отидем до Хонконг, а после ще отидем до Сингапур.
3251820	Ще ми замръзнат ушите, ако не вляза вътре.
3251847	Мисля да отида на пикник утре.
3251848	Тя мисли ли да ходи до Америка тази година?
3251850	Баща ми ще заминава за чужбина следващата седмица.
3251853	През лятото смятам да отида във Франция.
3251877	Скъпа моя, ако яденето не е готово до седем часа, ще отида на ресторант.
3251879	Ще ходиш ли на почивка тази година?
3251883	Къде предпочиташ да отидеш - в зоологическата градина или на кино?
3252046	Той прави копие.
3252049	Тази машина прави по 100 копия в минута.
3252051	Моля те, направи три копия на тази страница.
3252474	Не ме гъделичкай!
3252478	Въпреки че е бедна, тя е доволна.
3252481	Въпреки че е много стар, той е силен.
3252482	Беше уморен и въпреки това отиде да им помогне.
3252496	Той дойде, въпреки че му казах да не го прави.
3252602	Въпреки че икономиката е слаба, някои компании все още работят на печалба.
3252608	Значи Отец е Бог, Синът Му е Бог и Светият Дух е Бог. И въпреки това те не са трима богове, а един Бог.
3252612	Отиде на работа, въпреки че беше болен.
3252618	Колкото и да е богата, тя не е щастлива.
3252621	Въпреки че аз съм стар, ти си все още млад.
3252626	Той е популярен въпреки всичките си недостатъци.
3252636	Колкото и да беше внимателен, той допусна неочаквана грешка.
3252653	Въпреки дъжда играта не беше отменена.
3252657	Въпреки че валеше, излязох.
3252835	Говоря малко полски; точно колкото да ме разберат.
3252837	"Колко свещички духна на рождения си ден?" "Петдесет и шест."
3252971	Пази го в тайна.
3252973	Ще ти кажа само ако обещаеш да пазиш тайна.
3253003	Том внимателно изкачи паянтовата стълба.
3253012	Ще бъда в лабораторията.
3253020	Почвата тук е плодородна.
3253042	Мери е в отпуск по майчинство.
3253045	Мери излезе в отпуск по майчинство.
3253048	Тя ще излезе в отпуск по майчинство следващата седмица.
3253056	Когато изтече отпускът по майчинство, тя се върна на старата си работа.
3253072	Оставих на таксиджията десет долара бакшиш за това, че ме закара до летището навреме.
3253073	Как да стигна до летището?
3253074	Как мога да стигна до летището?
3253076	Ще ти се обадя веднага щом стигна на летището.
3253077	Том изключи уоки-токито си.
3253078	Моля те, кажи ми как да стигна до летището.
3253089	За колко време се стига до аерогарата с автобуса за летището?
3253093	За колко време стига шатълът до летището?
3253095	Слезте на следващата спирка и хванете автобус в посока летището.
3253096	Ще сляза тук.
3253098	Слизам на следващата гара.
3253101	Аз също слизам там.
3253102	Обикновено кога свършваш работа?
3253123	Искам да сляза на следващата спирка.
3253129	Трябва да слезете на следващата спирка.
3253136	Том свършва работа в 5:00.
3253139	Махни ми се от главата!
3253147	Възрастната жена трудно изкачи стълбите.
3253151	Трябва да използваме стълбите, защото асансьорът не работи.
3253153	Въпреки че тичах надолу по стълбите, не можах да хвана влака.
3253156	Подхлъзнах се и паднах по стълбите.
3253157	Тя слизаше по стълбите.
3253158	Тя слезе по стълбите.
3253159	Чух го да слиза по стълбите.
3253165	Тя бързо се изкачи по стълбите.
3253166	Том падна по стълбите.
3253167	В случай на пожар, използвайте стълбите.
3253168	Том и Мери слязоха по стълбите заедно.
3253169	Джейн падна по стълбите и си удари главата.
3253282	Жени; вероломството им няма граници.
3254639	Трябваше да откажа поканата, защото бях болен.
3254667	Тя отказа поканата.
3254675	На него никак не му се иска да приема поканата.
3254679	Отпечатахме 50 бройки от поканата.
3254689	Благодаря ви, че ме поканихте.
3254702	Не мога да приема поканата, защото имам друг ангажимент.
3254705	Джеси веднага прие поканата.
3254706	Том отпи още една глътка бира от чашата си.
3254709	Вчера изпратихме поканите.
3254713	Ние изпратихме поканите вчера.
3254719	На поканата пишеше "Моля, без подаръци".
3254720	Тя не прие поканата.
3254721	Тя отказа поканата му.
3254722	Том отказа поканата за празненството на Мери.
3254724	Том прие поканата да посети празненството на Мери.
3254726	В поканата пишеше, че ще има пуканки и безалкохолни напитки.
3256042	Къде са книгата и моливът? Книгата е на масата, а моливът е на перваза.
3256046	Красива червеношийка кацна на перваза на моята стая.
3256125	Том сложи пая на перваза на кухненския прозорец, за да изстине.
3256127	Всяка неделя котката се настанява на перваза на прозореца и наблюдава птиците.
3256451	Имаш ли Европейска здравноосигурителна карта?
3256526	Какво може да се прави през нощта?
3256527	Какво сирене искаш?
3256532	Какво желаеш?
3256540	Платих видеото на пет вноски.
3256545	Какво по дяволите е това?
3256549	Какво ще е времето утре?
3256552	Какво бихте искали?
3256558	Какво е времето?
3256559	Къде мога да купя кафе?
3256560	Къде трябва да се подпиша?
3256561	Това ли ще е всичко?
3256566	Не е ли по-добре от време на време човек да се напие и да му отпусне края, та да разтовари напрежението от ежедневния стрес?
3256567	Въпреки че животът на хората в Китай сега става все по-добър и по-добър, все още има много какво да се желае.
3256569	Том се оправя.
3256571	Той оздравява бързо.
3256573	Състоянието на ранените се подобрява.
3256576	Състоянието ѝ продължи да се подобрява.
3256581	Състоянието на пациента се влошава с всеки изминал ден.
3256584	Ситуацията се влошава все повече и повече с всеки изминал ден.
3256585	Това струва 30 евро.
3256586	С всяка седмица финансовата ситуация се влошава.
3256587	Кашлицата ми се влошава.
3256589	Качеството на ориза се влошава.
3256590	Състоянието им се влошава.
3256597	Тази планина е покрита целогодишно със сняг.
3256602	По-големият ми брат е много висок, около метър и осемдесет.
3256619	Той е метросексуален.
3256622	Метър и шейсет и пет съм.
3256628	На кого му пука?
3256647	Заварих момчето дълбоко заспало.
3256658	Детето не е съд, който трябва да бъде напълнен, а огън, който трябва да се запали.
3256660	Ще ти пречи ли, ако включа радиото?
3256661	Имаш ли нещо против да включа радиото?
3256662	Може ли да включа телевизора?
3256692	Имаш ли запалка?
3256763	Какъв четец ще си вземеш - Kindle, Nook или Kobo?
3256772	Изключи телевизора.
3256778	Изключи радиото, ако обичаш.
3256779	Изключи радиото.
3256796	Изпънете ръце.
3256860	Те грешаха.
3258259	Стълбището, което води към покрива, е тясно, стръмно и тъмно.
3258261	Ние изкачихме стръмния склон.
3258337	Гледай си в краката. Стълбите са стръмни.
3258344	Пътят се извиваше на зигзаг по стръмния склон.
3258679	Напоследък не съм се чувал с нея.
3259055	Понеже той не отговаряше, аз отново му писах.
3259056	Тези няколко месеца не съм го чувал.
3259073	Между другото, напоследък да си се чувал с него?
3259084	Между другото, да си се чувал с нея оттогава?
3259086	Иззад вратата се чуваше странен звук.
3259096	Не съм се чувал с Джейн, откакто тя се премести в Токио.
3259121	Не получих отговор от тебе. Чудех се дали имейлът ми изобщо е стигнал до тебе.
3259127	За него не се знаеше нищо, откакто беше заминал за Америка.
3259128	Колко време мина, откакто получи писмо от него?
3259136	Чувал ли си се скоро със сестра си?
3259187	Миналата вечер ми звънна стар приятел от колежа, с когото не се бях чувал от години.
3259195	Том откри, че Мери краде от парите в касата.
3259199	Ако искате да участвате, трябва да се регистрирате.
3259205	Скоро ще се запиша на курс по немски.
3259264	Сега, след като се регистрирах, какво трябва да правя?
3259265	Моля, платете на касата.
3259691	В момента не е в наличност.
3259696	Не знам защо, но изглежда, че той ми има зъб за нещо.
3259698	Способни ли сме на това?
3260139	Ей, гледай да не му се мяркаш днеска на шефа, че нещо яко го е разлютило.
3260140	Той наистина ми скъса нервите.
3260561	Пазарът е пренаситен.
3260567	Аз обичам костенурките.
3260576	От полза е да се учат чужди езици.
3260578	Използваме този инсектицид от 2 години.
3260580	Опитвам се да пътувам само с един куфар.
3260582	Тук, в долината, е по-топло отколкото в планините.
3260584	Това парче земя не струва нищо.
3260793	Знаеш ли защо съм тук?
3260798	Ние вече знаем.
3260807	Привикнал съм към това.
3260813	Не изглеждаш твърде изненадан.
3260823	Не можем да се върнем там.
3260824	Бихме могли да спасим Том, ако бяхме пристигнали само няколко минути по-рано.
3260834	Има ли някаква причина за да пазиш тези стари бутилки?
3260850	Мисля, че имам начин да ти спестя известно време.
3260854	Пестил съм за да купя нов саксофон.
3260856	Том запази всичките писма които Мери му изпрати.
3260859	Докторите все още се опитват да спасят Том.
3260862	Ще спестим време ако избегнем Park Street.
3260867	Ще ти запазя място на първия ред.
3260889	Мисля, че мога да ти спестя известно време.
3260893	Току що ми спести много време.
3260909	Запазихме най-доброто за последно.
3260915	Сега нищо не може да ги спаси.
3260919	Това е което ме спаси.
3260921	Запази го до по-късно.
3260935	Най-важното нещо, което можеш да направиш сега, е да запазиш спокойствие.
3262148	Той започна да се оправдава.
3262156	Не е нужно да си измисляш причина, ако не искаш да дойдеш с нас.
3262173	Извинете ме за минута, трябва да се обадя по телефона.
3262174	Сали продължи да се оправдава и обвини кучето.
3262262	Какво е това жалко подобие на университет?
3262342	Моето куче е почти два пъти по-малко от твоето.
3263507	Церемонията по завършването се състоя на първи март сутринта.
3263549	Това не е напълно сигурно.
3263583	Това е къщата, в която се роди Том.
3264106	Сега е моментът.
3264185	Учителят ни обърка имената.
3264187	Учещите английски често бъркат думите "lie" и "lay".
3264207	Том се направи, че не знае нищо за ситуацията.
3264208	Том се направи, че не е чул нищо.
3264257	Взех му чаша кафе.
3264263	Той живее в лукс.
3264269	Бяхме разочаровани, че тя не дойде.
3264273	Това се е случило преди моето пристигане.
3264275	Това е твърде много за моя малък мозък.
3264276	Бях мотивиран.
3264280	Беше ми изключително приятно!
3264286	Ако всичко е наред, ще се върнете.
3264289	Издаде ни.
3264321	Том изнесе впечатляваща презентация.
3264333	Може да се приведат многобройни примери.
3264652	Не схванах последната дума.
3264803	Том разбира каквото ти не разбираш.
3264821	Да не забравяме, че Том не разбира френски.
3264838	Не мога да разбера защо той не каза истината.
3264858	Съжалявам, но не разбирам добре английски.
3264865	Аз изобщо не разбирам немски.
3264868	Има много думи, които не разбирам.
3266068	Трябва да купя един.
3266074	Трябва да купя една от тези.
3266085	Загубих си чадъра. Трябва да си купя нов.
3274327	Изгледът от хотела беше много красив.
3274349	Няколко минути по-късно, телефонът звънна.
3274374	Мислиш, че си забавен ли?
3275287	Той си изгори ръката на горещата печка.
3275292	Има ли вода в тенджерата?
3277157	Защо никога не ми е казвано за това?
3281493	Каква е вашата връзка с него?
3281502	Русия губи 20 милиона души по време на Втората Световна Война.
3281535	Беше ли ви казано за проблема?
3281579	Не ме карайте да го правя.
3285226	Ако толкова го харесваш Том, защо не скъсаш с мен и не тръгнеш с него?
3285236	"Кажи нещо на френски." - "Не знам какво да кажа на това." - "Еми, пробвай да кажеш 'Не знам какво да кажа на това.' на френски. "
3289909	Наистина не се чувствам добре.
3289916	Всеки не може да бъде добър пианист.
3289945	Ще трябва да прочета книгата.
3289959	Не ям свинско.
3291216	Здравейте, какво е вашето име?
3293357	Бихте ли ми разказали нещо за себе си?
3293361	Позволете ми да Ви разкажа нещо за себе си.
3293384	Не искам да бъда твой враг.
3293386	Не искам да бъда въвлечен.
3293388	Не искам да бъда различен.
3293390	Не искам да бъда обезпокояван.
3293391	Не искам да бъда част от проблема.
3293394	Не се налага да бъда тук. Тук съм, защото искам да бъда.
3293399	Не искам да принадлежа към елита изобщо. Вече ми е достатъчно да съм най-добрият.
3293402	Не ме е страх от смъртта, просто не искам да бъда там, когато се случи.
3293403	Ако не искаш да бъдеш сам, мога да ти правя компания.
3298102	Хотелът може да приеме 500 гости.
3298103	Това са стъпките водещи директно до провал.
3298105	Някой трябва да отиде за помощ.
3298108	Тя ще отседне в хотел ли?
3298111	Селото е надалече.
3298119	Том беше приятно изненадан да види Мери.
3298122	Започвам да те харесвам.
3298137	Свиря малко на китара.
3298139	Любимият ми превод е този.
3318445	Том си облече пижамата и се качи в леглото.
3318447	Ще ти разкажа останалата част от историята утре.
3318450	Защо дойде толкова рано?
3318460	Ти идиот ли си?
3318469	Това правило е тъпо.
3318471	Не съм толкова глупав.
3318475	Това е глупава традиция.
3318476	Не беше глупава идея.
3318477	Това е глупав въпрос.
3318482	Кой е любимият ти певец?
3318496	Ще се върна след половин час.
3318498	Ще бъдем там в 2:30.
3318501	Предполагам, че Том е болен.
3318505	Том вече е зрял мъж.
3318507	Том ми даде добър съвет.
3318509	Ще ми подадеш ли онзи молив?
3318510	Чудя се защо съм толкова уморен.
3318514	Чудя се защо толкова ми се спи.
3318515	Защо толкова ми се спи?
3318519	Мълния удари къщата на Том.
3318522	Том носи слънчеви очила.
3318526	Том носи очила с черни рамки.
3318528	Мисля, че сме извън опасност.
3318532	Вярно ли е, че Том и Мери са били арестувани?
3318537	Ако скоро не тръгнем, няма да стигнем там докато е още светло.
3318540	По-добре да побързаш, иначе няма да стигнеш там преди мръкване.
3318541	Том го намери.
3318547	Том се ожени когато беше на 30 години.
3318550	Не плачи. С реване нищо няма да оправиш.
3318551	Том е много скромен.
3318565	Том се върна вкъщи целят покрит с кал.
3318567	Трябва да се обадим в полицията.
3318570	Той има добро чувство за хумор.
3318572	Той идва тук два пъти седмично.
3318575	Тази идея не ми харесва.
3318577	Кутията беше пълна с книги.
3318581	Том наруши обещанието си.
3318582	Том е избухлив.
3318583	Том е от тоя тип хора, които просто не можеш да намразиш.
3318585	Том е изключително срамежлив.
3318586	Том има широки рамене.
3318588	Том е един смел човек.
3318590	Том е винаги весел.
3318591	Том има малки ръце.
3318594	Том тихо се измъкна от стаята.
3318595	Том не става за учител.
3318599	Успях да си поправя колата сам.
3318606	Том иска да отмъсти.
3318607	Хубаво пътуване ли беше?
3318608	Познавам онези момичета там доста добре.
3318611	Том прилича на майка си.
3318614	Том пише добре.
3318617	Сварете 300 грама ориз.
3318618	Том е бърз.
3318620	Том избяга от къщи.
3318621	Няма да си губя времето.
3318622	Изпрах собствената си риза.
3318625	Изпрах собствените си ризи.
3318628	Твърде е горещо.
3318630	Как се казва тази река?
3318631	И ти, и аз сме мъже.
3318632	Не ми е нужна помощ.
3318633	Той раздели ябълките между нас петимата.
3318635	Том е буден.
3318637	Том работи в Бостън.
3318639	Това не беше моя грешка.
3318641	Том все още живее с родителите си.
3318643	Имате ли асансьор във вашата къща?
3318644	Благодаря Ви, че го изтъкнахте.
3318648	Том още не може да пише.
3318650	Том още не може да чете.
3318651	Да се срещнем на обичайното място.
3318653	Това е много лесно.
3318654	Трябва да спреш Том.
3318659	Не разбирам какво имаш предвид.
3318666	Том се пенсионира, когато беше на 65.
3318670	Мразя немите филми.
3318672	Том има два френски речника.
3318673	Вярваш ли в чудеса?
3318676	Аз искам да бъда учител.
3318678	Това трябваше да го направим в някой не толкова горещ ден.
3318679	Том има три френски речника.
3318680	Това е голям проблем.
3318683	Има един голям проблем.
3318684	Не Том е проблемът.
3318685	Аз нямам проблем.
3318687	Това е сложен проблем.
3318689	Това не е проблем на Том.
3318690	Тогава къде е проблемът?
3318691	Това не е наш проблем.
3318692	Проблемът не е наш.
3318693	Проблемът не е в това.
3318695	Има друг проблем.
3318696	Тук няма проблем.
3318697	Имаме голям проблем.
3318699	Какъв е проблемът тук?
3318700	Какъв е проблемът, Том?
3318701	Може би това е проблемът.
3318703	Това е странен проблем.
3318704	Това е другият проблем.
3318705	В това е целият проблем.
3318707	Тогава какъв ти е проблемът?
3318708	Нали няма проблем?
3318710	Може би в това е твоят проблем.
3318711	Това е деликатен въпрос.
3318712	Това се превръща в проблем.
3318713	Това е един проблем по-малко.
3318714	Проблемът тук не съм аз.
3318715	Проблемът беше решен.
3318717	Има един малък проблем.
3318720	Имаме друг проблем.
3318721	Това не е мой проблем, Том.
3318723	Това вече не е проблем.
3318724	Ще решим проблема.
3318726	Ние си имаме наши собствени грижи.
3318727	Ние разрешихме проблема.
3318729	Това не би трябвало да е проблем.
3318730	Това е доста голям проблем.
3318731	Ето как решавам проблемите аз.
3318732	Това не е никакъв проблем.
3318733	Има проблем с това.
3318734	С Том няма проблеми.
3318735	Тук горе имаме проблем.
3318736	Чух за проблемите на Том.
3318737	Какъв му е на Том проблемът с мене?
3318739	Какъв ти е проблемът с Том?
3318740	Това няма ли да предизвика неприятности?
3318743	Повече няма да имаш проблеми.
3318744	Трябва да се справим с този проблем веднага.
3318745	Защо никой не ме предупреди?
3318746	Том продължи да говори.
3318749	Том иска да отиде с влак.
3318751	Има ли нещо друго, с което мога да Ви помогна?
3318757	Ще те закарам.
3321892	Не сме всички толкова глупави.
3321895	Знаем, че не си глупав.
3321899	Не се ли чувстваш глупаво сега?
3321901	За глупаци ли ни взимаш?
3321903	Това е една наистина тъпа идея.
3321904	Писна ми от тъпата работа.
3321905	Трябва да си глупак, за вярваш на Том.
3321909	Това беше тъпо.
3321912	За толкова глупав ли ме имаш?
3321917	Нося слънчеви очила.
3321919	Изкарах много пари този месец.
3321921	Том живее в малко градче в околностите на Бостън.
3321922	Том не беше на срещата.
3321925	Аз съм този, който спаси Том.
3321927	Затворете книгите си.
3321930	Том бяга всеки ден след работа.
3321931	Том ходи да бяга в парка всяка сутрин.
3321934	Том почти никога не гледа телевизия.
3321936	Том доста ходи.
3321937	Том не намираше думи.
3321939	Том си разхожда кучето всяка сутрин.
3321940	Том беше ранен при пътен инцидент.
3321941	Том е много общителен.
3321943	Не мога да се съглася с Том.
3321946	Том идва в Бостън веднъж годишно.
3321948	Том се изтри с кърпа за баня.
3321949	Том не се интересува от политика.
3321950	Том се върна покрит с кал.
3321951	Може да вали утре.
3321952	Аз все още трябва да отида до банката.
3321953	Харесвам този цвят.
3321956	Том заеква.
3321957	Не взимам никакви лекарства.
3321959	С какво се занимава баща ти?
3321961	Не знаех, че се срещаш с някого.
3321962	Той ми даде това, от което се нуждаех.
3321965	Трябва ли наистина да държа реч?
3321966	Какъв е номерът на стаята ти?
3321969	Онези обувки ми трябват.
3321972	Той не издържаше да бъде разделен с приятелката си.
3321973	Проблемът не е в парите.
3321974	Тя се прочу.
3321977	Тя е упорита жена.
3321978	Това твоето семейство ли е?
3321980	Децата вече са уморени.
3321981	Това не е моят билет.
3321983	Моля те, гледай този филм.
3321985	Прочети го отново, ако обичаш.
3321987	Моля те, прочети го още веднъж.
3321990	Може ли да ѝ се доверим?
3321995	Том каза ли, че ще бъде зает?
3321996	Том изглежда ли да е зает?
3321997	Ние не се познаваме.
3321998	Неговата работа каква е?
3321999	Той ми помогна да си поправя часовника.
3322000	Аз нямам билет.
3322001	Аз не вярвам на жените.
3322002	Аз го научих наизуст.
3322006	Може ли да ти взема за малко химикалката?
3322007	Ние сме като братя.
3322008	Той беше много зает целия ден.
3322009	Аз обикновено се събуждам в 6.
3322017	Бих искал да помогна.
3322039	Всички много ми липсвате.
3322041	Трябва ми хартия за принтер.
3322042	Обичам да чета книги.
3322043	Том е дюстабанлия.
3322045	Том не мога да го разбера.
3322053	Том има трийсет години и повече.
3322057	Том ме настъпи по крака.
3322058	Том пътува в първа класа.
3322077	Направи го заради мене.
3322116	Беше на Том.
3322118	Това е за Том.
3322124	Странно е.
3322131	Засрами се.
3322138	Да тръгваме?
3322141	Кажи на Том защо.
3322146	Благодаря още веднъж.
3322150	Том получи шестица.
3322163	Дръж се за мене.
3322164	Как мина?
3322167	Как го правиш?
3322175	Не бях зает.
3322187	Сега ти го направи.
3322188	Подай на мене.
3322192	Хората се променят.
3322194	Сложи си халат.
3322197	Прочети ми го.
3322204	Покажете ни го.
3322209	Те са заети.
3324376	Никой не е съвършен.
3327956	Том наистина го направи.
3327957	Том се почувства добре.
3327958	Том си намери работа.
3327959	Том имаше оръжие.
3327960	Том имаше син.ю
3327962	Том има куче.
3327963	Том има оръжие.
3327964	Том има работа.
3327965	Том има карта.
3327966	Том трябва да си отиде.
3327969	Къде да отидем?
3327971	Кой е жаден?
3327973	Доста съм зает.
3327977	Това е твоят дом.
3327978	Ти губиш.
3327979	Това не е смешно.
3327980	На Том няма да му пука.
3327981	Том не е зает.
3327985	Аз съм доста зает.
3327988	Много съм самотен.
3327991	Много ми се спи.
3327992	Не е бомба.
3327993	Това не е имитация.
3327997	Това не е игра.
3327998	Това не е подарък.
3327999	Това не е заем.
3328000	Това не е моята кола.
3328004	Не ми е работа.
3328007	Какво му става на Том?
3328008	Къде ми е палтото?
3328010	Къде е моята стая?
3328011	Толкова си странен.
3328014	Не съм толкова уморен.
3328016	Днес е мъгливо.
3328017	Това е мое решение.
3328018	Това не е подкуп.
3328019	Това не е престъпление.
3328020	Това не е сън.
3328021	Това не е номер.
3328022	Това не е за тебе.
3328023	Това не е от мене.
3328025	Том не може да стане.
3328026	Много си сладка.
3328029	Не си ли готвач?
3328030	Не можеш ли да го направиш?
3328032	Всички са гладни.
3328033	Бас ловя, че си зает.
3328038	Ще нахраня кучето.
3328039	Не се продаваше.
3328040	Не беше сериозно.
3328042	Беше почистен.
3328047	Реши се.
3328049	В джоба ми е.
3328050	Аз решавам, Том.
3328051	Това не е оръжие.
3328052	Още не е готово.
3328055	Времето е на моя страна.
3328059	Том не трябва да бъде тук.
3328060	Том не може да издържи.
3328061	Том не може да ме победи.
3328063	Том не може да го има.
3328065	Том не може да ни чуе.
3328068	Том не може да го вземе.
3328071	Том можеше да отиде.
3328072	Том не е крадец.
3328074	Том няма да направи това.
3328075	Ние не се забавлявахме.
3328077	Не бяхме гладни.
3328079	Ние всички сме свързани.
3328081	Ние не сме толкова сигурни.
3328082	Ние сме наистина заети.
3328083	Какво преследваш?
3328088	Какво има в чантата?
3328092	Жестоко грешиш.
3328095	Ти си толкова отзивчив.
3328097	Толкова си повърхностен.
3328100	Ето ми паспорта.
3328101	Колко време мина?
3328102	На колко години е синът ти?
3328104	Не мога да забравя Том.
